#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:sav GI.1.tree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:sav GI.1.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.1.tree">
#                    <trait id="dateTrait.t:sav GI.1.tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward" value="AB436383.1_Sapovirus_Nagano18-4_JPN_GI.1_2004=2004,X86560/Manchester/GI.1_1995=1995,Tokyo/08/3992/AB622439.1_GI.1_2008=2008,Tokyo/08-3677/AB622437_GI.1_2008=2008,Tokyo/08-2932/AB622436_GI.1_2008=2008,Tokyo/08-1337/AB622432_GI.1_2008=2008,Sapporo/MT-2010/HM0026171982_GI.1_2010=2010,Nagano18-9/Jun2004_AB436384_GI.1_2004=2004,Maizuru/2008_HM030921.1_GI.1_2008=2008,Maizuru/2008/_HM030922__GI.1_2008=2008,Lyon/30388/98/F_AJ251991__GI.1_1998=1998,HM030920.1_Maizuru/GI.1_2008=2008,U95643_Houston_USA_GI.1_1986=1986,HM002617_Sapporo_GI.1_1982=1982,AY646853_NongKhai_50_Thailand_GI.1_2002=2002,AY237423_N21_Thailand_GI.1_2002=2002,Ehime_742S/AB448762_GI.1_2007=2007,AY237422_Mc114_GI.1_2001=2001,Chiba/010250/2001_AJ606695_GI.1_2001=2001,sapo_U65427_GI.1_1996=1996,MG012439.1_Sapovirus_PE_Lima1863_GI.1_2016=2016,MG012438.1_Sapovirus_Nashville9478_GI.1_2014=2014,MG012437.1_Sapovirus_Nashville9432_GI.1_2014=2014,MG012436.1_Sapovirus_Lima1870_GI.1_2016=2016,KX980412.1_Sapoviru_GI/Hunan/CHN_GI.1_2016=2016,AY646854.2_Chanthaburi-74_Thailand_GI.1_2002=2002,KT327081.1_Sapovirus_Zhejiang1/CHN_GI.1_2014=2014,KP298674.1_Sapovirus/Seoul/ROK62_KOR_GI.1_2013=2013,MG012400.1_Sapovirus_US/Nashville9491_GI.1_2014=2014,MG012399.2_Sapovirus_US/Portland3639_GI.1_2014=2014,MG012398.1_Sapovirus_PE/Lima1845_GI.1_2014=2014,MG012397.1_Sapovirus_US_Nashville9427_GI.1_2014=2014,MG012435.1_Sapovirus_US_Nashville9691-1_GI.1_2013=2013,19_peru_SP088X_GI.1_2017=2017,22_peru_SP088X_GI.1_2017=2017,25_peru_SP265X_GI.2_2018=2018,26_peru_SP088X_GI.1_2017=2017,28_peru_SP088X_GI.1_2017=2017,30_peru_SP088X_GI.1_2017=2017,1_peru_SP031X_GI.1_2017=2017,2_peru_SP031X_GI.1_2017=2017,3_peru_SP031X_GI.1_2017=2017,5_peru_SP031X_GI.1_2017=2017,9_peru_SP0051X_GI.1_2017=2017,11_peru_SP051X_GI.1_2017=2017,s64_02_miyagi_outbr_GI.1_2013K9_2013=2013,s65_03_miyagi_outbr_GI.1_2013K9_2013=2013,s90_5_miyagi_outbr_GI.1_2015K4_2015=2015,s84_11_miyagi_outbr_GI.1_2016K111_2016=2016,s82_09_miyagi_outbr_GI.1_2016K111_2016=2016,s93_08_miyagi_outbr_GI.1_2015K4_2015=2015,s92_07_miyagi_outbr_GI.1_2015K4_2015=2015,s91_06_miyagi_outbr_GI.1_2015K4_2015=2015">
#                        <taxa id="TaxonSet.sav GI1" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:sav GI.1.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.1.clock" name="x">1.0E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:sav GI.1.tree" name="distribution" x="@popSize.t:sav GI.1.tree">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI1" id="treeLikelihood.sav GI1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.1.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mode" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:sav GI.1.mode" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mode" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mode" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mode" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.1.clock" id="StrictClock.c:sav GI.1.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant
206950000	-2281.167757700919	-2077.5697304000596	-203.59802730085966	-2077.5697304000596	47.1327070354678	3.266375523325793E-4	1.0	15.878192172472913	-200.83308069456456
206960000	-2287.416485781586	-2086.312057107907	-201.10442867367897	-2086.312057107907	48.53361937428745	3.782491933944019E-4	1.0	20.781547708408898	-198.07036321010727
206970000	-2302.6223974241275	-2093.045785659607	-209.5766117645203	-2093.045785659607	53.5012717621783	3.479066154202374E-4	1.0	17.1935790560113	-206.7320757610957
206980000	-2284.1346244310494	-2087.460991059025	-196.67363337202409	-2087.460991059025	43.810180620859924	4.613547329968024E-4	1.0	14.242354647549957	-194.01741312524703
206990000	-2291.198072644673	-2086.4237099949737	-204.77436264969944	-2086.4237099949737	50.37449245544243	3.5884229363373E-4	1.0	16.574782617125056	-201.9664802288191
207000000	-2276.3332381261366	-2079.994803178808	-196.3384349473284	-2079.994803178808	44.53803440665281	3.315542336764475E-4	1.0	14.899031060545523	-193.6371387659851
207010000	-2311.941642513978	-2084.096622481768	-227.84502003221016	-2084.096622481768	55.003081216162336	3.24696556469293E-4	1.0	28.06122120790526	-224.51063143717477
207020000	-2296.0656490916344	-2078.84443671989	-217.22121237174468	-2078.84443671989	50.58718703236542	2.7443528661466604E-4	1.0	18.901238650028326	-214.281984914788
207030000	-2284.592479091398	-2082.7372541061104	-201.855224985288	-2082.7372541061104	46.90700616644702	3.08942689746197E-4	1.0	16.01500106181369	-199.08169913592567
207040000	-2261.2420766380374	-2080.191587168389	-181.05048946964803	-2080.191587168389	42.04244157936049	4.936891085791532E-4	1.0	10.234473781279622	-178.72472766550774
207050000	-2292.376713957387	-2091.2093190892097	-201.16739486817747	-2091.2093190892097	51.730701679870464	3.406077771201598E-4	1.0	15.465874404502117	-198.4287589227722
207060000	-2286.6669325396547	-2080.368515067684	-206.29841747197088	-2080.368515067684	42.976010719955596	3.9995252430388283E-4	1.0	16.76066652488609	-203.47938260891974
207070000	-2301.4255414862264	-2086.7287554950044	-214.69678599122201	-2086.7287554950044	48.49538648601762	3.521060370163864E-4	1.0	24.53806340919185	-211.4965604707341
207080000	-2277.3605607271124	-2075.777391525118	-201.58316920199417	-2075.777391525118	45.720436488128485	3.5033435424742767E-4	1.0	16.024009854229437	-198.80908098866394
207090000	-2276.9744059704985	-2087.6234233534205	-189.3509826170781	-2087.6234233534205	45.62998393284596	3.474767950908254E-4	1.0	14.547930154863367	-186.67353389097786
207100000	-2293.544045681123	-2079.574615142796	-213.96943053832695	-2079.574615142796	48.335473802821525	2.805203105289063E-4	1.0	23.87342656079177	-210.79666455734477
207110000	-2293.6011505837373	-2085.9818301442056	-207.61932043953195	-2085.9818301442056	49.829198744531766	2.874691867502748E-4	1.0	18.575572278263582	-204.6974730403441
207120000	-2289.9478484025176	-2086.6311204247263	-203.31672797779132	-2086.6311204247263	58.20630398871062	3.5746052495657293E-4	1.0	13.756742720810939	-200.69519889418024
207130000	-2289.623548452837	-2077.1859053868097	-212.43764306602748	-2077.1859053868097	49.580521708716724	3.5651388039553683E-4	1.0	25.851402765606746	-209.1852782009513
207140000	-2304.150810195244	-2083.058580230414	-221.0922299648299	-2083.058580230414	62.263316530018415	2.3887400712119443E-4	1.0	21.36582014634013	-218.03043750909225
207150000	-2293.969842129734	-2089.6937539717223	-204.2760881580114	-2089.6937539717223	45.014785878793006	3.4516114938072635E-4	1.0	19.10698757414126	-201.32603404828444
207160000	-2256.5159042142336	-2079.9618311564354	-176.55407305779835	-2079.9618311564354	41.17434540292346	3.489090531397747E-4	1.0	8.428348939069071	-174.42247216035597
207170000	-2276.553752705423	-2086.0844727041076	-190.46928000131518	-2086.0844727041076	50.268744483596784	3.8770817125406107E-4	1.0	14.929163099169346	-187.76596344631383
207180000	-2297.2543213884906	-2080.566927404261	-216.6873939842295	-2080.566927404261	48.31456006666778	2.96611873945344E-4	1.0	19.671240459552013	-213.70823629029115
207190000	-2292.253388354012	-2090.1356566205527	-202.11773173345918	-2090.1356566205527	58.450635913190155	3.6583822784784194E-4	1.0	18.80787228906126	-199.18345621249003
207200000	-2301.559617409958	-2089.666267186683	-211.89335022327498	-2089.666267186683	48.225201111679425	3.602291384455327E-4	1.0	17.176291773883204	-209.0498201755417
207210000	-2312.9161720516613	-2085.4698853811615	-227.4462866704996	-2085.4698853811615	56.597809637479635	3.142017650710458E-4	1.0	20.77790854382997	-224.41239633744772
207220000	-2310.4623306748204	-2092.542571967374	-217.91975870744633	-2092.542571967374	54.886356592973996	3.356583269862334E-4	1.0	17.602570157152854	-215.0517137844074
207230000	-2311.2796012409744	-2081.340044691624	-229.93955654935039	-2081.340044691624	53.03872019635661	2.471843171874674E-4	1.0	29.11043169334183	-226.5684599619762
207240000	-2310.868686678381	-2078.6253942360836	-232.24329244229762	-2078.6253942360836	53.300639699933384	2.8688535639418555E-4	1.0	28.932654418005484	-228.8783215743902
207250000	-2306.7875534051304	-2085.5404160637986	-221.24713734133186	-2085.5404160637986	62.86938011600518	2.831802686152529E-4	1.0	25.5008383411401	-218.00842601358474
207260000	-2293.3731171590134	-2086.6496867460864	-206.72343041292686	-2086.6496867460864	42.65069001440001	3.161683936218078E-4	1.0	12.986207143812118	-204.15954260765005
207270000	-2289.6058013223364	-2081.6115947149574	-207.99420660737914	-2081.6115947149574	47.7477308695375	4.392508745300382E-4	1.0	20.490584950418736	-204.97424109744316
207280000	-2286.507111263915	-2078.128470740376	-208.3786405235387	-2078.128470740376	48.421250881678965	2.878913308531878E-4	1.0	17.58857815872464	-205.51139080041992
207290000	-2269.5987421106406	-2082.457208766024	-187.1415333446167	-2082.457208766024	44.29311754296173	2.989043203834969E-4	1.0	13.703630696680856	-184.52387253253647
207300000	-2311.9622345083417	-2077.799992382061	-234.16224212628066	-2077.799992382061	50.34784184628724	2.3978793972507576E-4	1.0	33.33586214263967	-230.65560836755904
207310000	-2308.3206310337246	-2082.149300042467	-226.17133099125772	-2082.149300042467	50.641243382939386	2.674332908723496E-4	1.0	28.16051760512254	-222.83341007927308
207320000	-2290.1181932215572	-2093.7837878956193	-196.33440532593806	-2093.7837878956193	47.834989156128344	3.476382754741826E-4	1.0	16.151592248313985	-193.55238668990233
207330000	-2278.669452242237	-2081.8436536672166	-196.82579857502049	-2081.8436536672166	42.50370437174757	3.9503150544456886E-4	1.0	16.01144297563444	-194.05249492242717
207340000	-2284.329658708322	-2076.7286949933077	-207.600963715014	-2076.7286949933077	44.35884760776163	3.669924430443577E-4	1.0	11.293394526457337	-205.17674571539544
207350000	-2288.9665263373213	-2090.8571054943072	-198.10942084301408	-2090.8571054943072	55.57753741614884	4.193584769107468E-4	1.0	17.79165999029007	-195.23069103538649
207360000	-2291.0592732082855	-2084.2661764619525	-206.79309674633288	-2084.2661764619525	44.83990533797653	2.6326808098466037E-4	1.0	15.211385130955017	-204.07105257708412
207370000	-2292.1881676513594	-2078.5882680314453	-213.59989961991403	-2078.5882680314453	53.37065859423174	2.889563701935979E-4	1.0	14.889926152467128	-210.89921473276922
207380000	-2291.5111845068404	-2085.7701321867744	-205.7410523200659	-2085.7701321867744	46.36209823667878	2.5714922275059014E-4	1.0	15.083124066436357	-203.02747581273275
207390000	-2278.202322129017	-2082.6013676856564	-195.6009544433605	-2082.6013676856564	44.64773588058817	3.6112903703696374E-4	1.0	13.926695659434097	-192.96714689408566
207400000	-2281.6786858154246	-2088.021918649619	-193.6567671658057	-2088.021918649619	46.00587387360906	3.6411994632966745E-4	1.0	16.49856855021964	-190.8534935431947
207410000	-2280.6532979522644	-2078.5932528166954	-202.0600451355688	-2078.5932528166954	44.76391183104201	4.488952596994802E-4	1.0	19.11094672128016	-199.10978383792204
207420000	-2289.37265863187	-2079.4357069345137	-209.93695169735628	-2079.4357069345137	44.37922884840714	3.428571206141164E-4	1.0	18.590439303130246	-207.01430426474934
207430000	-2296.7543180420753	-2080.980279363415	-215.7740386786605	-2080.980279363415	47.73362066916108	2.8766024508409074E-4	1.0	25.199297416974833	-212.54722256481057
207440000	-2285.916600048148	-2089.591814385336	-196.32478566281242	-2089.591814385336	50.667782228610875	4.089007498117124E-4	1.0	18.777917861933737	-193.39210406515042
207450000	-2285.805841616481	-2080.4331030584885	-205.37273855799214	-2080.4331030584885	44.694318214825344	3.737500072687621E-4	1.0	15.969654062758842	-202.60204825769307
207460000	-2284.3493428888246	-2081.082695429749	-203.2666474590755	-2081.082695429749	48.04321407682634	3.6287899787642983E-4	1.0	17.39887968816983	-200.41024164066522
207470000	-2276.679020381721	-2095.3639173650863	-181.31510301663437	-2095.3639173650863	44.94892084168623	3.7121110898638576E-4	1.0	11.7643327005508	-178.85003071509882
207480000	-2295.8073722155655	-2079.839831852272	-215.96754036329386	-2079.839831852272	47.44559694890306	3.3165556866016473E-4	1.0	19.930360491560418	-212.97529614134712
207490000	-2293.850981670885	-2085.1854107510067	-208.66557091987863	-2085.1854107510067	59.596406743971755	2.680785407614893E-4	1.0	19.99760938403503	-205.66995818426727
207500000	-2290.885060173415	-2074.686042368005	-216.19901780540974	-2074.686042368005	45.27699494279408	2.881600892809046E-4	1.0	31.08293060403954	-212.76235899207626
207510000	-2280.01254684461	-2080.823871975372	-199.18867486923776	-2080.823871975372	45.21274179453785	3.477729726343656E-4	1.0	18.811709592927837	-196.2541953426052
207520000	-2286.975512123524	-2084.8268282545964	-202.14868386892738	-2084.8268282545964	49.78907947802477	3.6452150387457496E-4	1.0	21.63260765350078	-199.0744820789704
207530000	-2278.0118872516023	-2081.4781069453993	-196.53378030620317	-2081.4781069453993	41.781779116111885	4.1071457231599886E-4	1.0	12.718169683287185	-193.9907486514681
207540000	-2308.0940918441433	-2088.512224281324	-219.5818675628192	-2088.512224281324	50.24816204772373	3.5296998982513734E-4	1.0	25.348427000434636	-216.3491508859722
207550000	-2303.777030897364	-2085.049702706986	-218.72732819037807	-2085.049702706986	46.25733009577916	2.740444079632142E-4	1.0	22.220175323506588	-215.62632751585087
207560000	-2302.5984415857733	-2087.7050102468725	-214.89343133890094	-2087.7050102468725	52.69394136923713	2.928275008293013E-4	1.0	22.830284333998733	-211.76534342403474
207570000	-2282.5958806169956	-2082.898719310716	-199.6971613062799	-2082.898719310716	48.94002662988348	3.170022562074563E-4	1.0	16.255114301548787	-196.9087537207709
207580000	-2294.9697728363903	-2081.575964521432	-213.39380831495808	-2081.575964521432	47.933525350317765	3.876516160679336E-4	1.0	22.225612565451687	-210.29256297193785
207590000	-2286.0254378468053	-2088.060235887431	-197.96520195937433	-2088.060235887431	43.23736225569748	2.670284989023947E-4	1.0	15.096949102460554	-195.2507092821622
207600000	-2299.6478299362902	-2088.4209014250664	-211.22692851122395	-2088.4209014250664	45.808060598695484	3.1225729296231004E-4	1.0	22.73017414171236	-208.10323521207286
207610000	-2278.388142087419	-2079.2635480658823	-199.12459402153652	-2079.2635480658823	44.049454336098385	4.0932142093996944E-4	1.0	18.048888291284438	-196.23150992916496
207620000	-2298.868935615192	-2085.226524748059	-213.6424108671331	-2085.226524748059	48.24888596003149	3.7585640836073817E-4	1.0	22.06193502856298	-210.54855714053798
207630000	-2300.7522745699757	-2078.263268432399	-222.4890061375769	-2078.263268432399	55.007357822043005	2.6169722823793883E-4	1.0	24.71506848137974	-219.281593019979
207640000	-2296.8804395162488	-2079.6941265662326	-217.18631295001626	-2079.6941265662326	53.36996995950682	3.1288635136473387E-4	1.0	19.26797180094602	-214.22786872476678
207650000	-2308.211037002853	-2089.335630882846	-218.87540612000706	-2089.335630882846	71.59803390181588	2.357754394251011E-4	1.0	24.6682339409997	-215.66988977934082
207660000	-2329.3848245050813	-2096.3022042256316	-233.08262027944974	-2096.3022042256316	51.743270001417635	3.956405012105817E-4	1.0	25.432588264387597	-229.84658892523476
207670000	-2296.5795788561077	-2087.7818845095426	-208.79769434656524	-2087.7818845095426	48.00010912322142	3.437138373756957E-4	1.0	22.3976847556215	-205.6887367521702
207680000	-2306.8029306987046	-2091.063273424261	-215.73965727444354	-2091.063273424261	59.271803223095624	2.872748698212285E-4	1.0	21.110399917797178	-212.68989146829108
207690000	-2295.3949981127826	-2085.5080757877954	-209.8869223249871	-2085.5080757877954	43.61220845658945	3.125404830981826E-4	1.0	18.366199489806363	-206.97641033394655
207700000	-2278.4864755807007	-2088.264795046597	-190.2216805341037	-2088.264795046597	43.549819233130314	4.5689399774661253E-4	1.0	13.23684304354126	-187.63867645284654
207710000	-2299.098879546855	-2082.236942708961	-216.86193683789386	-2082.236942708961	54.68525410931174	2.88240458862953E-4	1.0	19.85906394185143	-213.87327631322492
207720000	-2288.563890963589	-2090.08141121305	-198.48247975053874	-2090.08141121305	50.40207516004437	3.249441766657951E-4	1.0	15.608306752307072	-195.73467649388036
207730000	-2288.9795639066574	-2087.461354826748	-201.51820907990924	-2087.461354826748	50.684996157729465	3.5734327545595057E-4	1.0	17.413357348762126	-198.66097150446987
207740000	-2294.6451865726794	-2077.6458042542545	-216.99938231842518	-2077.6458042542545	44.28329831284043	3.4427794303798666E-4	1.0	19.568050840471432	-214.02548414134026
207750000	-2305.3813320051413	-2081.309167294806	-224.07216471033573	-2081.309167294806	52.488125744761966	2.9931323939060895E-4	1.0	25.640110930707973	-220.82800675182196
207760000	-2280.098970874848	-2084.4912796834237	-195.6076911914242	-2084.4912796834237	43.00672502416088	3.5548578338329964E-4	1.0	11.761813702674127	-193.14283303442753
207770000	-2280.2052102064813	-2077.8491067597934	-202.35610344668805	-2077.8491067597934	43.468187856933014	3.6107148689416455E-4	1.0	19.790780506653167	-199.37088724840444
207780000	-2285.4486268144537	-2079.7112818372075	-205.7373449772461	-2079.7112818372075	45.358021574189195	3.2760656156121423E-4	1.0	18.9690402949778	-202.79453678524956
207790000	-2283.9748739662336	-2084.5127690272748	-199.46210493895893	-2084.5127690272748	48.494148209646916	3.737699126519063E-4	1.0	17.973971320853664	-196.57318026531468
207800000	-2282.881843469738	-2080.9188366986405	-201.9630067710979	-2080.9188366986405	53.57924443048924	3.7008966064079406E-4	1.0	15.919054379617657	-199.19548999071102
207810000	-2287.2569751155647	-2083.758154956971	-203.4988201585939	-2083.758154956971	49.36369846736442	2.9417030012545694E-4	1.0	19.905313423928757	-200.5078334562757
207820000	-2289.5119187891232	-2094.6758980162813	-194.83602077284195	-2094.6758980162813	45.24274713850926	4.3388031971600897E-4	1.0	16.027791488720116	-192.06169658934158
207830000	-2290.090824986136	-2082.559073595327	-207.5317513908089	-2082.559073595327	44.48097683118203	3.765249233040767E-4	1.0	17.02877629725302	-204.69684675442636
207840000	-2293.170331731226	-2088.868825595471	-204.30150613575455	-2088.868825595471	46.78708698032135	2.734832753000513E-4	1.0	17.200409625627383	-201.45657293677527
207850000	-2302.929825313467	-2080.1521426069376	-222.77768270652962	-2080.1521426069376	50.339182638934126	3.04153450573333E-4	1.0	28.604767133998966	-219.42410931958693
207860000	-2290.2858612619343	-2090.1760230896966	-200.10983817223766	-2090.1760230896966	43.70027578457221	4.217533349288205E-4	1.0	14.28044471171835	-197.45094707353394
207870000	-2285.7032147099585	-2081.598477925099	-204.1047367848596	-2081.598477925099	49.13793056893111	3.2254944330199097E-4	1.0	15.513776947623125	-201.36300832038407
207880000	-2282.203673211557	-2081.6294643015963	-200.57420890996093	-2081.6294643015963	47.274579789240775	3.63289857180161E-4	1.0	16.502501291507325	-197.77069694711884
207890000	-2298.1307822285303	-2083.4637564553445	-214.6670257731858	-2083.4637564553445	50.60158626093972	2.65000071523912E-4	1.0	20.731232096846586	-211.63538441305587
207900000	-2283.4455024217486	-2094.5604438912014	-188.88505853054704	-2094.5604438912014	43.16516943136015	5.231520288552854E-4	1.0	13.215016714694489	-186.30370471766415
207910000	-2287.148244026174	-2081.063946975394	-206.08429705077955	-2081.063946975394	52.878158754772265	2.901708381225031E-4	1.0	17.01224201952528	-203.25036384708886
207920000	-2291.621224324788	-2081.746176045268	-209.87504827951983	-2081.746176045268	56.03578126876164	2.4833465224423075E-4	1.0	21.066254986479606	-206.8273758090071
207930000	-2304.8483631661366	-2088.138901880911	-216.7094612852257	-2088.138901880911	48.09063675393531	3.114757033118846E-4	1.0	20.597468209242113	-213.68429311944726
207940000	-2273.070723173772	-2085.885823584514	-187.1848995892578	-2085.885823584514	48.36404563264365	3.935722682559306E-4	1.0	14.148823341329239	-184.53526812471603
207950000	-2293.5866150516877	-2085.7864381294694	-207.80017692221807	-2085.7864381294694	49.7835630927767	3.956885056618911E-4	1.0	18.42514580655839	-204.88646057065657
207960000	-2294.1588455176093	-2081.034476233202	-213.12436928440724	-2081.034476233202	46.27326172572606	3.59224277053114E-4	1.0	24.18750419482962	-209.93853314018762
207970000	-2287.6089289373904	-2084.9009650538324	-202.7079638835578	-2084.9009650538324	58.98563417885884	2.1995635605750303E-4	1.0	20.049293336577726	-199.70976997548482
207980000	-2280.5763405629386	-2083.9317121162394	-196.64462844669944	-2083.9317121162394	44.95309108271555	4.111254082691338E-4	1.0	13.162011087818321	-194.0672937142545
207990000	-2277.6199241492595	-2078.4663681907973	-199.15355595846214	-2078.4663681907973	45.408810796260305	4.4367342133045415E-4	1.0	12.867001376686076	-196.59888995726573
208000000	-2285.3425377451076	-2096.6834481922806	-188.65908955282706	-2096.6834481922806	46.94493999444851	4.828787585787343E-4	1.0	11.578977619782089	-186.20989837302702
208010000	-2287.9835738853585	-2092.7444019536074	-195.23917193175106	-2092.7444019536074	55.72009708123056	3.1368832286555076E-4	1.0	15.058494303446466	-192.52722969422845
208020000	-2305.02551787876	-2093.4050281623795	-211.6204897163806	-2093.4050281623795	53.04116146349378	3.156959013487795E-4	1.0	21.286103593028763	-208.56243527005233
208030000	-2278.521274685418	-2079.950998981301	-198.57027570411705	-2079.950998981301	46.2316803558838	3.735446378371755E-4	1.0	16.530762950361012	-195.7650526378525
208040000	-2293.97873808692	-2081.0640284084516	-212.91470967846865	-2081.0640284084516	50.417228797412946	3.7640873966843274E-4	1.0	27.300451722618373	-209.6078064297986
208050000	-2269.0503903127956	-2080.314129992173	-188.73626032062253	-2080.314129992173	49.61655599218241	3.972315744341772E-4	1.0	14.370987076929037	-186.0710489327773
208060000	-2291.0136213267097	-2089.863434763497	-201.1501865632125	-2089.863434763497	47.36221631584289	3.158731176329771E-4	1.0	19.994025869297644	-198.1547530408153
208070000	-2290.912112052535	-2100.3931983001003	-190.51891375243505	-2100.3931983001003	48.41108924148233	3.3484619143793096E-4	1.0	12.165628220121024	-188.02029913592827
208080000	-2270.7509745154866	-2078.354651408232	-192.39632310725494	-2078.354651408232	40.80048492105708	4.3244745533818174E-4	1.0	14.727917320209313	-189.70657827712256
208090000	-2299.646998307544	-2086.656786049991	-212.99021225755308	-2086.656786049991	54.85632123689665	3.2485168703899115E-4	1.0	20.914436418133167	-209.9497725993221
208100000	-2300.008932828987	-2085.0344514001235	-214.97448142886338	-2085.0344514001235	47.2278549751653	2.923929562623374E-4	1.0	23.697050379380748	-211.80913084503388
208110000	-2266.9204946026953	-2092.274874870767	-174.64561973192852	-2092.274874870767	45.51761777134797	4.4443741383136674E-4	1.0	8.951211651485691	-172.45383082875054
208120000	-2276.0955338695753	-2087.0531105152795	-189.0424233542956	-2087.0531105152795	43.62494667361192	3.984591112077875E-4	1.0	13.783177307064502	-186.41897454148085
208130000	-2287.6710719014186	-2088.261812266866	-199.4092596345528	-2088.261812266866	46.19681634911633	4.0732375911896605E-4	1.0	17.771379952216645	-196.53167033911453
208140000	-2276.2182201657984	-2078.531134863903	-197.68708530189537	-2078.531134863903	43.705947938933875	3.177254453996023E-4	1.0	15.118040565939094	-194.97119653174155
208150000	-2288.693556540594	-2086.4682872518174	-202.22526928877627	-2086.4682872518174	51.164552608765355	3.149373972422265E-4	1.0	20.42937191450475	-199.20829562371327
208160000	-2282.7520262985936	-2079.121660944712	-203.63036535388164	-2079.121660944712	45.712166235690496	3.551363354258487E-4	1.0	19.45816522708038	-200.6620985658915
208170000	-2299.1734693220687	-2086.7094087276064	-212.4640605944622	-2086.7094087276064	45.73684165481339	2.518471997937033E-4	1.0	17.968195519012635	-209.57545731501304
208180000	-2312.3065537545035	-2086.2916323769105	-226.01492137759305	-2086.2916323769105	51.70516419670742	3.005308545443788E-4	1.0	18.180812509477644	-223.11455459735188
208190000	-2305.994044391295	-2081.527718589954	-224.4663258013409	-2081.527718589954	56.63849801151751	3.251960476800096E-4	1.0	26.952653122058035	-221.17224406274389
208200000	-2298.2652495186317	-2088.2918964367036	-209.97335308192794	-2088.2918964367036	49.31023712373859	3.13241124602385E-4	1.0	21.614882641430384	-206.8999709933197
208210000	-2279.9363022577713	-2077.1740989145937	-202.76220334317753	-2077.1740989145937	50.936074553478086	2.794872604408003E-4	1.0	16.21159092977634	-199.9764768672874
