#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:sav GI.2.tree" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:sav GI.2.tree" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:sav GI.2.tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:sav GI.2.tree">
#                    <trait id="dateTrait.t:sav GI.2.tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="FJ844411.5_GI.2/Kecskemet/HUN3739_HUN_2008=2008,SaV/9-5/Taipei/07/TW_EU124657.1_GI.2_2007=2007,Potsdam/2000-AF294739._GI.2_2000=2000,Parkville_U73124.1_GI.2_1997=1997,Nobeoka-1-3-day6/2005_AB455800.1_GI.2_2005=2005,Nobeoka-1-3-day28/2005_AB455802_GI.2_2005=2005,Nobeoka-1-3-day14/2005_AB455801.1_GI.2_2005=2005,Nobeoka-1-2-day25/2005_AB455799_GI.2_2005=2005,Nobeoka-1-2-day15/2005__AB455798.1_GI.2_2005=2005,Nobeoka-1-1-day3/2005_AB455796.1_GI.2_2005=2005,Nobeoka-1-1-day11/2005_AB455797.1_GI.2_2005=2005,Miyagi/GeO38/2009_AB630340_GI.2_2009=2009,Houston/90_U95644.1_GI.2_1990=1990,AF294739_Potsdam_germany_GI.2_2000=2000,AB614356_BR_DF01_BRA_GI.2_2009=2009,Chiba/041413/2004_AB258427.1_GI.2_2004=2004,MK250983/BRA/2015/GI.2/TO-65_2015=2015,MK250985_BRA/TO-66_2015=2015,MK250987_Hu/BRA/GI.2/TO-89_2014=2014,MK250988_Hu/BRA/GI.2/TO-90_2015=2015,MK250986_Hu/BRA/GI.2/TO-07_2013=2013,MK250984_Hu/BRA/GI.2/TO-31_2014=2014,MG012442.1_SapovirusUS/Oakland3023_GI.2_2016=2016,Aichi/2010_AB607855.1_GI.2_2010=2010,MG012441.1_Sapovirus/Oakland6371_GI.2_2016=2016,MG012440.1_Sapovirus_Nashville9411_GI.2_2015=2015,KM092508.1_isolate_13-SaV-2-3_GI.2_2013=2013,KM092507.1_isolate_13-SaV-2-2_GI.2_2013=2013,KM092506.1_Sapovirus_isolate_13-SaV-1-2_GI.2_2013=2013,JX993277.1_Sapovirus_G1/BE-HPI01/DE_GI.2_2012=2012,LC081178.1_Sapovirus_OH13068_GI.2_2013=2013,LC081170.1_Sapovirus_OH13033_GI.2_2013=2013,LC081169.1_Sapovirus_OH13028_JPN_GI.2_2013=2013,LC081166.1_Sapovirus_OH13019_JPN_GI.2_2013=2013,LC081164.1_Sapovirus_OH13013_JPN_GI.2_2013=2013,LC081162.1_Sapovirus_OH12095_JPN_GI.2_2012=2012,LC081155.1_Sapovirus/OH12009_GI.2_2012=2012,MG132178.1/Shenzhen-23_CHN_GI.2_2016=2016,MG132174.1_/Shenzhen-4_CHN_GI.2_2016=2016,MG515479.1_Shenzhen-22_CHN_GI.2_2016=2016,MG515478.1_Shenzhen-10_CHN_GI.2_2016=2016,MG515477.1_Sapovirus_Shenzhen-5_CHN_GI.2_2016=2016,MG515476.1_Sapovirus/Shenzhen-2_CHN_GI.2_2016=2016,23_peru_SP265X_GI.2_2018=2018,18_peru_SP223X_GI.2_2018=2018,17_peru_SP223X_GI.2_2018=2018,16_peru_SP223X_GI.2_2018=2018,15_peru_SP223X_GI.2_2018=2018,14_peru_SP223X_GI.2_2018=2018,s67_22_miyagi_outbr_GI.2_2013k4_2013=2013,s66_21_miyagi_outbr_GI.2_2013k4_2013=2013,s70_25_miyagi_outbr_GI.2_2013k4_2013=2013,s69_24_miyagi_outbr_GI.2_2013k4_2013=2013,s68_23_miyagi_outbr_GI.2_2013k4_2013=2013,SN091X_TG22010_phil_batch7_2018=2018,SN091X_TG21997_phil_batch7_2018=2018,SN091X_TG21995_phil_batch7_2018=2018">
#                        <taxa id="TaxonSet.sav GI" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.sav GI"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:sav GI.2.tree" jeffreys="true" parameter="@bPopSizes.t:sav GI.2.tree" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:sav GI.2.clock" name="distribution">
#            <parameter id="clockRate.c:sav GI.2.clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@sav GI" id="treeLikelihood.sav GI" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sav GI.2.tree">
#            <siteModel id="SiteModel.s:sav GI.1.mod" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sav GI.1.mod" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sav GI.1.mod" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sav GI.1.mod" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:sav GI.1.mod" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:sav GI.2.clock" id="StrictClock.c:sav GI.2.clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
17150000	-2783.71395436413	-2639.5736961304997	-144.14025823363033	-2639.5736961304997	30.23353502710277	0.001973729775144059	-130.12585725188563	2.8278830561953665	4.067659497017048	17.825281373447645	2.5901425161597293	1.90124484955572	8	27	2	15	4
17160000	-2802.069938711469	-2638.070604464246	-163.9993342472231	-2638.070604464246	33.24415091559544	0.0017856506805109303	-147.52115206673443	3.762597273886199	2.0138353255197408	13.123652143499626	11.470685102129716	2.152984367132114	25	1	3	13	14
17170000	-2772.9139097752236	-2639.7026286543105	-133.21128112091307	-2639.7026286543105	29.84645817353295	0.002159498909049326	-121.84038436247778	2.8366309790223787	5.356075599005317	6.1253479526799754	3.991301780397986	2.9035357138245397	15	22	1	9	9
17180000	-2777.943469247692	-2646.778943549038	-131.16452569865396	-2646.778943549038	30.320884602678127	0.00223768380799782	-119.66413983409089	1.666716624584476	3.120479429827523	5.49764691637875	2.2617958422594278	6.275963186159217	7	27	14	7	1
17190000	-2782.738576751076	-2638.092463115807	-144.6461136352692	-2638.092463115807	29.781881756439034	0.0023230531862298343	-128.94169240283452	1.1970521239880225	4.688695326332601	16.360118260734318	11.667517255237843	5.00049361260526	7	27	1	7	14
17200000	-2794.5262819458817	-2637.970819946875	-156.55546199900647	-2637.970819946875	31.515074751931262	0.0016707572139858992	-144.76689261337026	2.3119875166465187	4.709941381170044	3.1821970353696156	6.74734195093267	4.472142466322131	5	14	7	21	9
17210000	-2798.29627392771	-2645.965879622281	-152.33039430542885	-2645.965879622281	29.4872079502269	0.0017538582780468309	-140.8162938969994	2.866241803371653	4.3068395591703785	5.075890525231051	7.005150729078547	2.2100427836017706	8	4	2	29	13
17220000	-2781.0619431764762	-2632.4167639027664	-148.6451792737099	-2632.4167639027664	31.0619713766233	0.001877330848474739	-137.16752118656763	1.5276254098427706	2.5128069377484605	8.134243857695212	4.868419202443058	2.6749163860695484	14	3	9	24	6
17230000	-2793.900566881108	-2652.7030385682847	-141.19752831282327	-2652.7030385682847	29.842638770843198	0.002418181347329882	-130.2831936388125	0.7422644062849836	2.4296099379098544	4.28987422470345	6.915172460296671	4.023581192310988	7	8	14	11	16
17240000	-2781.0256777016407	-2634.7202596896836	-146.30541801195693	-2634.7202596896836	31.75268465796452	0.001639767969696957	-134.21409029944007	4.470226634671522	1.5937297739539837	4.910693223960048	6.214289452381049	3.1622394281609085	3	5	8	24	16
17250000	-2794.7674719594334	-2645.4444537071713	-149.32301825226196	-2645.4444537071713	31.695250527451304	0.001861485666304758	-137.9388396232565	1.4861064605335348	2.644021688621716	5.1813910830675	9.269920033022855	2.0375971344213784	8	2	13	21	12
17260000	-2801.1955239862173	-2642.7082146888038	-158.48730929741373	-2642.7082146888038	35.53814935478926	0.0016682843678261744	-144.9525797975282	1.7161519876985585	4.550069291017122	4.259908382613048	11.448688104367983	8.897940856020329	14	12	4	19	7
17270000	-2814.805852612005	-2649.9759123199365	-164.82994029206853	-2649.9759123199365	41.10188018562166	0.0014945404136483286	-152.18922507361174	3.53898435933641	2.6384901751774876	7.3700780419806895	7.009064026172284	4.964774126784043	7	7	5	31	6
17280000	-2806.97442151224	-2642.8921364379426	-164.0822850742975	-2642.8921364379426	35.751690142200005	0.0015241918297269539	-149.18912027873643	2.0763525548591257	9.30041262695946	7.794292084971451	6.830339223691986	7.059313032997493	13	20	10	8	5
17290000	-2810.7989822283344	-2640.2262951796906	-170.57268704864367	-2640.2262951796906	35.624953713849344	0.001561179759179784	-157.87339591242997	2.8578868629382748	3.4591504406418947	5.993223831805934	9.262374903537228	7.901547997265804	8	3	12	16	17
17300000	-2794.8811963028365	-2647.126587614587	-147.75460868824962	-2647.126587614587	31.816540788868753	0.0018283544910757162	-135.58425721790846	2.448250063064144	4.8955523382796695	7.872247613184069	6.256869267218351	3.077123942142041	7	9	2	27	11
17310000	-2797.9800196875008	-2635.5037238822265	-162.4762958052742	-2635.5037238822265	31.654827590496254	0.0018393540776893902	-148.73589319447052	2.3329069246633716	6.167211988161979	13.352366969128578	6.042630380617845	3.4757815278706934	8	10	20	11	7
17320000	-2800.020913799552	-2649.5140509784837	-150.50686282106844	-2649.5140509784837	36.95772315763888	0.001577706216515223	-139.15251956973353	2.0274366489611086	3.293470839073496	5.987200674751943	5.850613972783006	4.5233940233192556	13	2	26	3	12
17330000	-2810.8827073770653	-2639.0245126832697	-171.85819469379547	-2639.0245126832697	38.21342152148309	0.0013918271828508863	-157.99800863837902	2.7744300608239936	8.975931005572043	10.882008498079712	4.64341287735189	3.8442548664790297	12	13	5	15	11
17340000	-2807.193480332385	-2645.311936215978	-161.88154411640681	-2645.311936215978	35.38666452909332	0.0014318170050834666	-151.0112413292915	3.235268141500472	2.02927501682139	2.681026363929313	6.540427484746839	3.67745099886416	2	4	2	34	14
17350000	-2786.415803282466	-2636.4670740869888	-149.9487291954776	-2636.4670740869888	31.98409679211478	0.0015878489915296216	-138.05586865347468	1.530608815220638	4.153318371967774	8.931138030543435	2.2621073106307983	3.381010041537871	3	24	17	9	3
17360000	-2795.9936685310176	-2647.2844948982	-148.70917363281754	-2647.2844948982	31.262845570664535	0.0020569244628338436	-138.0449247862458	1.6273558364825214	1.3170342166789815	4.2398869567131765	5.509081588543642	5.157021529268925	1	7	23	21	4
17370000	-2787.4181004971256	-2633.495056158209	-153.92304433891658	-2633.495056158209	31.012178537099224	0.0015336863866879527	-142.06306526999074	1.7050387630622723	4.629382847265206	8.799991684161958	3.9355610249086443	2.5673001352280367	11	4	28	3	10
17380000	-2806.043471222712	-2651.185650434872	-154.85782078783984	-2651.185650434872	30.967394582218944	0.0021193458751956103	-140.8053006024923	3.3651061064493875	7.049693183560135	2.6839711944163613	9.237919436681091	5.029651341938927	1	1	11	29	14
17390000	-2796.8994778966617	-2637.2280459756494	-159.67143192101219	-2637.2280459756494	35.527122360124785	0.0016902503434349846	-145.87902129325718	1.2512949247810932	5.623333580942531	13.085849012769996	2.9839921984520115	2.6952273775275586	4	23	10	9	10
17400000	-2809.3070507070884	-2645.204958677183	-164.10209202990538	-2645.204958677183	33.55493586132257	0.0015875227462052613	-149.2481283060745	0.9884419830138218	2.646599094768032	10.88525321863152	15.534987236180207	8.63448468625986	5	11	10	3	27
17410000	-2799.3659460246713	-2636.951705400584	-162.41424062408728	-2636.951705400584	38.59728609065396	0.0015032240044421637	-150.57574938286024	6.889579019924042	1.987438938387157	1.9123309921065237	4.279847060844817	7.278645850806994	4	4	2	9	37
17420000	-2814.333626764833	-2639.940224352702	-174.39340241213108	-2639.940224352702	44.24254486238902	0.0010984015613113166	-159.60540826498817	1.9962736275381852	6.08544237573815	9.021682747989727	13.137325755423497	11.000460383178572	14	22	3	8	9
17430000	-2814.926943994232	-2638.528304100514	-176.39863989371753	-2638.528304100514	35.57428481951342	0.0013519496440147823	-160.04360278333635	4.040993845411211	12.362538162280876	8.334607349438274	15.816843732669923	8.457233045866808	19	2	3	15	17
17440000	-2817.980544066342	-2639.3927790217626	-178.58776504457967	-2639.3927790217626	35.49024452888274	0.0012850135315599206	-163.46258723237455	2.2149333041239085	7.9828838416245445	15.508516276946368	5.773297920534426	6.025556969893013	9	16	14	7	10
17450000	-2808.91120450312	-2639.552895676438	-169.3583088266825	-2639.552895676438	32.98840552497817	0.001687872861281836	-155.61179561022408	1.7119379907790444	4.324427185551138	8.72537171970748	12.874104745927925	6.003362846497932	7	5	11	7	26
17460000	-2807.759090385858	-2648.765021318808	-158.9940690670499	-2648.765021318808	28.447084145224977	0.0017817767969950818	-146.16185115964163	1.3201042159654415	1.2692431995602158	5.94059339153627	11.512069372087916	2.687053050168031	4	1	22	22	7
17470000	-2805.9643715687143	-2633.9395090133585	-172.02486255535584	-2633.9395090133585	35.38203561115817	0.001651559171740972	-158.38116372779356	5.706140351614582	11.714697372627747	8.693737369610885	3.970390600296563	3.5991007418081757	19	5	19	3	10
17480000	-2790.633355533869	-2633.5403733998824	-157.0929821339863	-2633.5403733998824	32.66376140652135	0.0014713761559359327	-142.44716336720663	2.129746651336731	6.260227547688467	8.595884096081749	15.890539110435476	3.5189411910191284	10	17	8	5	16
17490000	-2796.586638209199	-2640.3121932947565	-156.27444491444263	-2640.3121932947565	33.15115041232282	0.00176828532851977	-145.548948822134	1.8755867679364555	1.16940077864859	1.540363601913009	6.900040500684102	3.6392027194491576	1	2	4	32	17
17500000	-2809.093139107172	-2644.248110642344	-164.84502846482818	-2644.248110642344	33.04752903182872	0.0017584241674607195	-152.3338591345761	1.3919988050661956	3.6009607865118958	8.86228993999284	4.425679029803479	5.983010725750776	7	17	13	6	13
17510000	-2817.14113781453	-2642.6112457844933	-174.5298920300366	-2642.6112457844933	35.65042152488387	0.0014236109965881196	-162.21109594692598	4.350979350388722	3.475055073690828	6.494479000864753	6.974663459715702	4.028854195358344	1	7	22	24	2
17520000	-2811.006267551024	-2635.9226315293495	-175.08363602167444	-2635.9226315293495	37.91371618513574	0.001284502145085257	-161.0041781958215	2.992218939035739	5.214274160439227	3.865305954351994	11.495340481553571	11.313266095868451	11	7	7	6	25
17530000	-2800.2800405710973	-2640.279548664386	-160.00049190671146	-2640.279548664386	30.47808924825433	0.0015123166675713679	-144.6053065779734	2.597633642898033	1.5596537798727381	4.283387194184893	21.2072044725933	4.975522467039375	3	10	23	5	15
17540000	-2795.497855677215	-2635.4604407347606	-160.03741494245406	-2635.4604407347606	34.2088089736559	0.001733178158605131	-148.47158292343215	1.80696510986283	2.598496089340729	5.513799455416643	8.3171663405684	4.438330112613131	4	4	6	28	14
17550000	-2790.1353201438897	-2646.4716345582783	-143.66368558561146	-2646.4716345582783	28.955190300206766	0.0018643553602492593	-127.25703994680025	1.7780354635726332	3.857576258541654	4.954199528083551	27.141368390473662	1.9538228748000182	13	18	5	2	18
17560000	-2794.3840890812726	-2640.499289623092	-153.88479945818057	-2640.499289623092	33.32312215141306	0.0017555510786587522	-139.9141540766851	9.47805202295833	2.7224449076467465	8.188812712914928	5.57207647447636	3.7614016516219486	1	12	4	29	10
17570000	-2793.4328182599347	-2635.0704095796596	-158.36240868027505	-2635.0704095796596	32.589722983700426	0.0015373876519183102	-145.6106432487034	2.4606739661044217	7.135900187382497	7.464083188480903	5.938523956976224	2.6878447442186375	12	15	11	7	11
17580000	-2809.726313533834	-2640.3012710717053	-169.4250424621288	-2640.3012710717053	31.311866502769387	0.001819832491436802	-155.07448929266081	2.408455430477377	10.022420748285043	9.411499792465317	4.69378162972021	4.226588913530048	7	27	6	8	8
17590000	-2791.5466873094088	-2648.4751972806253	-143.07149002878333	-2648.4751972806253	29.711610840158002	0.0019361185193335962	-130.59833136888264	3.229866154462927	4.515802201017384	10.961464501576225	4.114848121553777	2.513424147785774	18	11	10	16	1
17600000	-2790.1199283475344	-2637.0430727048642	-153.07685564266998	-2637.0430727048642	32.75866950173412	0.0017632250182165856	-140.9033995175368	2.315267063370201	4.343355483372588	7.179447245474826	4.289621389088984	6.313962735876595	6	18	21	9	2
17610000	-2791.712230029842	-2641.2505086123974	-150.4617214174444	-2641.2505086123974	32.302112429382284	0.0018082010835429694	-138.45095788677534	6.0028356534910445	2.736247459492186	1.9781517772824924	6.241890543555105	3.5708706356826045	1	1	12	36	6
17620000	-2776.3055789361815	-2636.132604315971	-140.17297462021025	-2636.132604315971	32.93217036442026	0.001747923534454855	-126.39207795365718	2.1290754486988295	3.2095101725668522	10.585566581709505	12.683905105663275	2.5329353305154503	16	8	5	14	13
17630000	-2792.841727001034	-2642.9283979426305	-149.91332905840386	-2642.9283979426305	35.89757493718725	0.002077718842829206	-138.4936883427826	1.8701032781191755	4.46800260426592	4.032276974106118	6.618551469566827	3.001236458504248	5	15	7	11	18
17640000	-2800.5352855597002	-2641.6192934294495	-158.91599213025074	-2641.6192934294495	31.230487685213127	0.002078011806390392	-146.38181258147347	3.366722335968699	6.373517383807795	6.178317120478363	7.197028675397215	3.109718582732614	20	8	6	10	12
17650000	-2787.6096586590384	-2643.583516583128	-144.0261420759104	-2643.583516583128	34.41054405318328	0.0020739775238314915	-133.71691810349327	0.4820419088002698	2.05497004466116	3.4871247835256503	5.0673983057186645	3.868234839652128	3	3	7	25	18
17660000	-2789.1265304403805	-2639.3737257948956	-149.75280464548473	-2639.3737257948956	30.970011215060435	0.001707162309097252	-136.1551553621874	1.2598241726256612	4.503442728420586	11.91536392436463	7.390864311523292	2.30606114430895	7	8	7	21	13
17670000	-2774.867595335003	-2639.741975633139	-135.12561970186397	-2639.741975633139	32.02756828481956	0.001821660932882697	-125.36296682212804	3.840159211853136	3.3305532943932317	5.006221006066587	1.0820623069574156	1.7230517709826114	12	2	29	4	9
17680000	-2797.537280687763	-2639.2752592627567	-158.26202142500625	-2639.2752592627567	33.14755352252118	0.0017243758648152582	-144.58845773547307	3.2247270031614494	3.735118805911518	9.95175694337701	9.42612967429972	6.626766585881012	16	15	7	3	15
17690000	-2790.112860218552	-2645.1524585119737	-144.96040170657847	-2645.1524585119737	31.440425823382917	0.0015582455154632318	-134.4562650358813	1.641750774434445	3.3037038981753843	6.483532682063199	2.1659735531164377	2.9599067019125775	7	9	31	8	1
17700000	-2783.1357941272427	-2648.692645688702	-134.4431484385403	-2648.692645688702	29.441584354861764	0.002022801003704951	-124.62830285691089	2.1319971108591975	4.697662797986958	3.400680121645372	2.871988798076681	2.0185193856862598	17	24	11	1	3
17710000	-2796.794386182215	-2649.8549058920357	-146.9394802901791	-2649.8549058920357	31.149322185078436	0.00151337238002704	-137.05461349347166	1.6772801110795181	2.54247030992779	6.230969568658186	3.154423799874185	1.470633886810353	12	3	29	10	2
17720000	-2787.2265112036007	-2638.3143182190274	-148.9121929845734	-2638.3143182190274	32.88055608264967	0.0016055106543865565	-135.9729455833045	4.285053167211628	3.1819816440733315	10.053741625617397	2.3089989943156843	3.6826011107442658	1	12	25	1	17
17730000	-2798.6685237917895	-2634.0643918299183	-164.60413196187105	-2634.0643918299183	32.45248896192446	0.0015494104845712375	-151.90556253889062	0.8894524617241636	2.9878099102007023	5.580734649309884	11.344470018341427	4.883725363748873	1	11	14	19	11
17740000	-2794.9240084470734	-2637.85951908032	-157.0644893667538	-2637.85951908032	32.16329011595474	0.001644169097516173	-144.0499637131378	1.1240760108788432	4.428388730373231	4.602714064464148	9.845437891424199	3.5533724924302366	6	7	1	24	18
17750000	-2794.7104609799626	-2634.9668008281974	-159.74366015176528	-2634.9668008281974	35.879905877812256	0.0016957372686195694	-146.96184812121814	2.572971136168996	5.063119856685128	11.996829940155859	2.4826852770924237	3.3057291469604824	5	25	13	2	11
17760000	-2804.910513689949	-2651.1656620221006	-153.7448516678481	-2651.1656620221006	29.761148644378007	0.0019044172578226819	-141.90929717551404	4.046528506855209	6.038767853631843	6.626967394109262	3.748740677613158	3.275094837419113	9	4	31	7	5
17770000	-2795.9147632487047	-2639.898310428774	-156.01645281993086	-2639.898310428774	34.34177626653348	0.001854605960541696	-144.02826667440743	4.685541682630409	5.017141497449882	9.553749446153974	2.9703323853688692	1.945137539508188	3	31	5	9	8
17780000	-2793.399920597617	-2635.2128987380593	-158.18702185955792	-2635.2128987380593	29.529217959418077	0.0019212139217538793	-144.64988538199432	7.411482881187392	4.4190271873335805	1.4693855543532068	5.147617191381722	8.18357303572093	1	2	5	12	36
17790000	-2794.1596965232584	-2643.3671369097324	-150.79255961352624	-2643.3671369097324	33.39930643033672	0.001620676759837531	-137.74425182673252	4.064206844940054	4.7195549437498325	14.671471003727909	3.427499967646918	0.9285066784238604	5	31	3	10	7
17800000	-2781.3842212204877	-2649.17872964	-132.2054915804877	-2649.17872964	30.582089092027772	0.0021160062966471857	-123.6805199917154	1.7520205722083775	1.5958449661197114	3.774852763339575	2.6436008627516743	1.7419242284410952	10	1	36	6	3
17810000	-2800.481851153479	-2637.000688436991	-163.48116271648794	-2637.000688436991	32.292400975716774	0.001491793613666238	-149.7616937612628	2.8799903940585994	5.49544285918333	9.714379330871976	10.449840867137649	5.519727781595246	22	1	3	17	13
17820000	-2801.0698086964594	-2638.183519990273	-162.8862887061862	-2638.183519990273	32.745666708797415	0.0018625008489645772	-150.28047143883336	3.9064162590409612	6.406692081319948	3.5173998774957553	8.221110359957887	1.0890821800853039	11	8	1	27	9
17830000	-2788.2322944405873	-2634.839539420209	-153.3927550203786	-2634.839539420209	32.01077532787995	0.0016115129863438272	-138.631551633821	5.469679292811925	4.233147016193406	7.967426298444232	17.717320984254144	1.5965484209059122	2	28	5	8	13
17840000	-2807.929357765305	-2641.2706969065794	-166.65866085872568	-2641.2706969065794	32.2019115242778	0.0013164530893293289	-154.65066979632567	3.092710134611199	4.611482787788476	6.477471567133625	3.978496094273841	5.817300144339004	3	17	15	1	20
17850000	-2795.280115454726	-2634.9381766591587	-160.3419387955674	-2634.9381766591587	33.106493483827414	0.0017565090705346656	-146.87028360580857	1.5459283014434502	2.6952838489469046	8.466970030148786	9.914515347652413	11.132924129469508	11	23	5	14	3
17860000	-2799.551486799724	-2639.3318227588734	-160.21966404085072	-2639.3318227588734	35.42594572886898	0.0013793225561025602	-146.82405818386826	3.699004559764599	6.683875725933264	8.287767214730062	7.353345002430312	6.145104193921702	20	3	23	8	2
17870000	-2792.0429947396433	-2636.0266206709766	-156.01637406866666	-2636.0266206709766	34.053773384373415	0.0017068835741419852	-142.2928754414686	1.2352400173505775	3.3731605241200096	7.653541827657834	15.387933184691912	4.70987622080259	1	9	26	6	14
17880000	-2801.5839457392053	-2644.357692002464	-157.22625373674163	-2644.357692002464	33.2572009655964	0.0021278647826453983	-145.7530711089158	2.256466090758472	4.670650029557118	7.453615684965569	4.53326924783651	2.3129077749055855	9	1	37	7	2
17890000	-2790.9484814124435	-2636.0191808054515	-154.929300606992	-2636.0191808054515	33.870123823683706	0.0017981807600797094	-143.2205389293373	2.3406944949573427	3.166330284854182	6.55434400115193	6.669471310942087	4.250557601534137	10	4	18	7	17
17900000	-2800.595911242436	-2641.1022851542825	-159.49362608815377	-2641.1022851542825	30.678417713575616	0.00182413216451613	-145.98690746039748	1.9740494804393822	6.109826368931373	6.380677813926021	11.0367426721785	2.351110408984067	11	2	22	15	6
17910000	-2797.5847882788125	-2632.974752262528	-164.6100360162847	-2632.974752262528	32.00619225679714	0.001703637563129434	-150.55614107921912	2.584012506702776	11.406146683748949	9.377950716358628	3.017399406630051	2.474986819694365	6	12	25	4	9
17920000	-2791.5159982138966	-2640.64516661938	-150.87083159451706	-2640.64516661938	32.913018816010926	0.0017787684313236058	-138.12975820847768	5.243376498058813	4.5316306313332975	6.218365961821442	7.9520595689534535	3.9748219187055334	2	30	5	9	10
17930000	-2790.912647698406	-2638.156851057304	-152.75579664110245	-2638.156851057304	33.57426072949805	0.0017534025515009088	-139.70417675635375	2.8089829009934086	3.685435852910106	8.26427812283503	11.434299262247533	2.229823285721538	11	16	10	8	11
17940000	-2784.922492915086	-2632.853686544543	-152.06880637054294	-2632.853686544543	31.590930052949247	0.0019812083237064804	-141.102555956989	2.228712227224089	2.534968443160225	4.739587342667643	3.06009031398896	6.444810307673871	13	3	25	13	2
17950000	-2782.0871254844405	-2635.1296845600527	-146.95744092438784	-2635.1296845600527	29.724924924963577	0.002096620133815026	-135.0041603365086	1.8138641959978203	4.27235262678772	2.322710866586578	7.4852809425382265	2.4913015086582484	7	4	2	30	13
17960000	-2801.552775542385	-2641.124194888341	-160.42858065404388	-2641.124194888341	35.08471085572267	0.0014810691831366387	-146.64901931059686	4.056257942445291	4.35529039133008	13.424084440610029	5.5713335713201415	3.46519745555296	3	21	15	12	5
17970000	-2803.477074639966	-2647.7312390172447	-155.74583562272127	-2647.7312390172447	32.396678672504514	0.0017659501940321808	-144.04949652752117	2.6488023700222953	7.06404743015898	1.9340449937912148	3.6732039581060105	3.645739993080508	15	25	1	10	5
17980000	-2801.38917042748	-2646.8446198810216	-154.54455054645854	-2646.8446198810216	30.502038610810345	0.0015568839973016623	-142.82495324456974	3.7432516040113355	4.91961445019844	6.246728164512294	4.762883750010564	3.558179739932979	27	2	9	14	4
17990000	-2810.629803652569	-2639.3809472601506	-171.24885639241847	-2639.3809472601506	34.21521125541489	0.001428579381380454	-156.84482404144003	3.2937377391188702	9.415068967137854	13.151065189505118	2.783753382653192	4.761362165579045	7	27	5	8	9
18000000	-2794.86516469437	-2635.3943443360176	-159.47082035835226	-2635.3943443360176	30.030380489717523	0.001804007031663943	-147.51351497024277	7.319485985109388	4.610592171183349	6.512505023118669	2.350669109260214	3.093672563611629	22	4	21	7	2
18010000	-2806.1767939059437	-2639.555985374676	-166.6208085312679	-2639.555985374676	36.97608580378214	0.0015889175395289953	-154.616293481403	3.1615891966063137	5.027690870598847	3.1758269464098747	6.024964509225212	6.126688237523634	12	16	8	5	15
18020000	-2782.2227542189153	-2634.5699350896884	-147.65281912922683	-2634.5699350896884	30.671193967274142	0.001977300078598988	-134.99977169794826	0.9598195268300462	4.614804829988216	7.406783271663577	2.75199008021993	3.8707578390769046	4	24	15	4	9
18030000	-2794.63780613221	-2633.2648120909903	-161.37299404121947	-2633.2648120909903	34.20802405366291	0.0017604796730353851	-147.91526352211542	4.401806543916272	4.701098432089377	3.4121817556133838	10.717876883881814	4.413162016395235	18	7	12	8	11
